9.536743164062500000e-07,1.192092895507812500e-06
3.337860107421875000e-06,1.430511474609375000e-06
3.576278686523437500e-06,1.192092895507812500e-06
4.291534423828125000e-06,1.192092895507812500e-06
5.245208740234375000e-06,1.668930053710937500e-06
6.198883056640625000e-06,1.907348632812500000e-06
7.390975952148437500e-06,2.622604370117187500e-06
8.583068847656250000e-06,3.099441528320312500e-06
1.001358032226562500e-05,3.576278686523437500e-06
1.096725463867187500e-05,4.529953002929687500e-06
1.263618469238281250e-05,5.245208740234375000e-06
1.358985900878906250e-05,6.198883056640625000e-06
1.525878906250000000e-05,7.390975952148437500e-06
1.621246337890625000e-05,8.106231689453125000e-06
1.740455627441406250e-05,9.536743164062500000e-06
1.883506774902343750e-05,1.072883605957031250e-05
2.050399780273437500e-05,1.215934753417968750e-05
2.169609069824218750e-05,1.358985900878906250e-05
2.336502075195312500e-05,1.478195190429687500e-05
2.431869506835937500e-05,1.645088195800781250e-05
2.646446228027343750e-05,1.788139343261718750e-05
2.813339233398437500e-05,1.955032348632812500e-05
2.932548522949218750e-05,2.145767211914062500e-05
3.004074096679687500e-05,2.336502075195312500e-05
3.194808959960937500e-05,2.551078796386718750e-05
3.337860107421875000e-05,2.717971801757812500e-05
3.433227539062500000e-05,2.932548522949218750e-05
3.576278686523437500e-05,3.123283386230468750e-05
3.743171691894531250e-05,3.385543823242187500e-05
3.862380981445312500e-05,3.600120544433593750e-05
4.029273986816406250e-05,3.838539123535156250e-05
4.172325134277343750e-05,4.076957702636718750e-05
4.243850708007812500e-05,4.363059997558593750e-05
4.267692565917968750e-05,4.601478576660156250e-05
4.434585571289062500e-05,4.863739013671875000e-05
4.553794860839843750e-05,5.173683166503906250e-05
4.744529724121093750e-05,5.459785461425781250e-05
4.839897155761718750e-05,5.745887756347656250e-05
5.006790161132812500e-05,6.651878356933593750e-05
5.149841308593750000e-05,6.270408630371093750e-05
5.316734313964843750e-05,6.628036499023437500e-05
5.412101745605468750e-05,7.009506225585937500e-05
5.602836608886718750e-05,7.295608520507812500e-05
5.769729614257812500e-05,7.653236389160156250e-05
5.960464477539062500e-05,8.010864257812500000e-05
5.936622619628906250e-05,8.368492126464843750e-05
5.555152893066406250e-05,8.678436279296875000e-05
5.626678466796875000e-05,9.107589721679687500e-05
5.841255187988281250e-05,9.465217590332031250e-05
5.912780761718750000e-05,9.822845458984375000e-05
5.328655242919921875e-04,1.060962677001953125e-04
6.318092346191406250e-05,1.065731048583984375e-04
6.365776062011718750e-05,1.094341278076171875e-04
6.413459777832031250e-05,1.146793365478515625e-04
1.466274261474609375e-04,1.196861267089843750e-04
7.915496826171875000e-05,1.242160797119140625e-04
6.890296936035156250e-05,1.270771026611328125e-04
6.961822509765625000e-05,1.323223114013671875e-04
7.152557373046875000e-05,1.394748687744140625e-04
7.271766662597656250e-05,1.425743103027343750e-04
7.700920104980468750e-05,1.463890075683593750e-04
7.605552673339843750e-05,1.509189605712890625e-04
7.700920104980468750e-05,1.571178436279296875e-04
7.987022399902343750e-05,1.623630523681640625e-04
8.368492126464843750e-05,1.678466796875000000e-04
8.177757263183593750e-05,1.714229583740234375e-04
8.320808410644531250e-05,1.771450042724609375e-04
8.702278137207031250e-05,1.838207244873046875e-04
8.797645568847656250e-05,1.945495605468750000e-04
9.083747863769531250e-05,1.926422119140625000e-04
