7.152557373046875000e-07,7.152557373046875000e-07
3.337860107421875000e-06,9.536743164062500000e-07
3.099441528320312500e-06,7.152557373046875000e-07
4.053115844726562500e-06,9.536743164062500000e-07
4.768371582031250000e-06,1.192092895507812500e-06
5.960464477539062500e-06,9.536743164062500000e-07
6.914138793945312500e-06,7.152557373046875000e-07
8.344650268554687500e-06,1.192092895507812500e-06
9.775161743164062500e-06,9.536743164062500000e-07
1.072883605957031250e-05,9.536743164062500000e-07
1.239776611328125000e-05,1.192092895507812500e-06
1.335144042968750000e-05,1.668930053710937500e-06
1.430511474609375000e-05,1.430511474609375000e-06
1.573562622070312500e-05,1.430511474609375000e-06
1.692771911621093750e-05,1.668930053710937500e-06
1.859664916992187500e-05,1.907348632812500000e-06
2.002716064453125000e-05,1.668930053710937500e-06
2.121925354003906250e-05,1.907348632812500000e-06
2.241134643554687500e-05,2.145767211914062500e-06
2.384185791015625000e-05,1.907348632812500000e-06
2.551078796386718750e-05,2.145767211914062500e-06
2.717971801757812500e-05,1.907348632812500000e-06
2.861022949218750000e-05,2.384185791015625000e-06
2.956390380859375000e-05,2.622604370117187500e-06
3.337860107421875000e-05,2.622604370117187500e-06
3.218650817871093750e-05,2.622604370117187500e-06
3.385543823242187500e-05,2.861022949218750000e-06
3.504753112792968750e-05,2.861022949218750000e-06
3.647804260253906250e-05,2.861022949218750000e-06
3.814697265625000000e-05,2.861022949218750000e-06
3.981590270996093750e-05,3.099441528320312500e-06
4.148483276367187500e-05,3.099441528320312500e-06
4.172325134277343750e-05,3.337860107421875000e-06
4.196166992187500000e-05,3.337860107421875000e-06
4.315376281738281250e-05,3.576278686523437500e-06
4.434585571289062500e-05,3.576278686523437500e-06
4.601478576660156250e-05,3.576278686523437500e-06
4.696846008300781250e-05,3.814697265625000000e-06
4.863739013671875000e-05,3.814697265625000000e-06
5.006790161132812500e-05,3.814697265625000000e-06
5.125999450683593750e-05,5.722045898437500000e-06
5.269050598144531250e-05,4.291534423828125000e-06
5.435943603515625000e-05,4.053115844726562500e-06
5.555152893066406250e-05,4.291534423828125000e-06
5.698204040527343750e-05,4.291534423828125000e-06
5.769729614257812500e-05,4.291534423828125000e-06
5.388259887695312500e-05,4.291534423828125000e-06
5.507469177246093750e-05,4.529953002929687500e-06
5.650520324707031250e-05,4.529953002929687500e-06
5.817413330078125000e-05,4.768371582031250000e-06
5.936622619628906250e-05,5.006790161132812500e-06
6.008148193359375000e-05,5.006790161132812500e-06
6.198883056640625000e-05,4.768371582031250000e-06
6.437301635742187500e-05,5.483627319335937500e-06
6.508827209472656250e-05,5.483627319335937500e-06
6.580352783203125000e-05,5.245208740234375000e-06
6.723403930664062500e-05,5.722045898437500000e-06
6.890296936035156250e-05,5.483627319335937500e-06
7.057189941406250000e-05,5.722045898437500000e-06
7.128715515136718750e-05,5.722045898437500000e-06
7.319450378417968750e-05,5.483627319335937500e-06
7.462501525878906250e-05,5.483627319335937500e-06
7.557868957519531250e-05,5.960464477539062500e-06
7.748603820800781250e-05,5.960464477539062500e-06
8.058547973632812500e-05,5.960464477539062500e-06
7.963180541992187500e-05,6.198883056640625000e-06
8.106231689453125000e-05,5.960464477539062500e-06
8.273124694824218750e-05,6.437301635742187500e-06
8.320808410644531250e-05,6.437301635742187500e-06
8.463859558105468750e-05,6.198883056640625000e-06
8.678436279296875000e-05,6.675720214843750000e-06
8.773803710937500000e-05,6.675720214843750000e-06
8.964538574218750000e-05,6.675720214843750000e-06
9.083747863769531250e-05,6.675720214843750000e-06
9.465217590332031250e-05,7.152557373046875000e-06
9.274482727050781250e-05,7.152557373046875000e-06
9.465217590332031250e-05,7.390975952148437500e-06
9.584426879882812500e-05,6.914138793945312500e-06
1.008510589599609375e-04,7.390975952148437500e-06
9.846687316894531250e-05,7.390975952148437500e-06
9.989738464355468750e-05,7.629394531250000000e-06
1.018047332763671875e-04,7.390975952148437500e-06
1.058578491210937500e-04,7.867813110351562500e-06
1.051425933837890625e-04,8.106231689453125000e-06
1.065731048583984375e-04,8.344650268554687500e-06
1.075267791748046875e-04,7.867813110351562500e-06
1.080036163330078125e-04,7.867813110351562500e-06
1.108646392822265625e-04,8.106231689453125000e-06
1.125335693359375000e-04,8.344650268554687500e-06
1.132488250732421875e-04,8.106231689453125000e-06
1.180171966552734375e-04,8.821487426757812500e-06
1.165866851806640625e-04,8.583068847656250000e-06
1.175403594970703125e-04,8.583068847656250000e-06
1.192092895507812500e-04,8.583068847656250000e-06
1.201629638671875000e-04,8.821487426757812500e-06
1.220703125000000000e-04,9.059906005859375000e-06
1.220703125000000000e-04,8.821487426757812500e-06
1.251697540283203125e-04,9.059906005859375000e-06
1.254081726074218750e-04,9.059906005859375000e-06
1.263618469238281250e-04,9.059906005859375000e-06
1.282691955566406250e-04,9.298324584960937500e-06
1.287460327148437500e-04,9.536743164062500000e-06
1.366138458251953125e-04,9.775161743164062500e-06
1.332759857177734375e-04,9.536743164062500000e-06
1.327991485595703125e-04,9.775161743164062500e-06
1.351833343505859375e-04,1.001358032226562500e-05
1.363754272460937500e-04,9.775161743164062500e-06
1.375675201416015625e-04,9.775161743164062500e-06
1.392364501953125000e-04,1.001358032226562500e-05
1.423358917236328125e-04,1.025199890136718750e-05
1.420974731445312500e-04,1.001358032226562500e-05
1.430511474609375000e-04,1.049041748046875000e-05
1.449584960937500000e-04,1.025199890136718750e-05
1.466274261474609375e-04,1.049041748046875000e-05
1.482963562011718750e-04,1.049041748046875000e-05
1.502037048339843750e-04,1.049041748046875000e-05
1.506805419921875000e-04,1.049041748046875000e-05
1.518726348876953125e-04,1.072883605957031250e-05
1.542568206787109375e-04,1.072883605957031250e-05
1.552104949951171875e-04,1.120567321777343750e-05
1.575946807861328125e-04,1.096725463867187500e-05
1.606941223144531250e-04,1.120567321777343750e-05
1.642704010009765625e-04,1.120567321777343750e-05
1.626014709472656250e-04,1.144409179687500000e-05
1.637935638427734375e-04,1.168251037597656250e-05
1.664161682128906250e-04,1.120567321777343750e-05
1.695156097412109375e-04,1.192092895507812500e-05
1.688003540039062500e-04,1.168251037597656250e-05
1.704692840576171875e-04,1.239776611328125000e-05
1.726150512695312500e-04,1.192092895507812500e-05
1.742839813232421875e-04,1.239776611328125000e-05
1.759529113769531250e-04,1.192092895507812500e-05
1.759529113769531250e-04,1.215934753417968750e-05
1.773834228515625000e-04,1.239776611328125000e-05
1.790523529052734375e-04,1.263618469238281250e-05
1.800060272216796875e-04,1.239776611328125000e-05
1.814365386962890625e-04,1.215934753417968750e-05
1.838207244873046875e-04,1.263618469238281250e-05
1.885890960693359375e-04,1.287460327148437500e-05
1.850128173828125000e-04,1.287460327148437500e-05
1.857280731201171875e-04,1.287460327148437500e-05
1.916885375976562500e-04,1.311302185058593750e-05
1.909732818603515625e-04,1.335144042968750000e-05
1.926422119140625000e-04,1.335144042968750000e-05
1.943111419677734375e-04,1.358985900878906250e-05
1.974105834960937500e-04,1.358985900878906250e-05
1.990795135498046875e-04,1.335144042968750000e-05
1.986026763916015625e-04,1.335144042968750000e-05
1.997947692871093750e-04,1.358985900878906250e-05
2.012252807617187500e-04,1.406669616699218750e-05
2.017021179199218750e-04,1.382827758789062500e-05
2.017021179199218750e-04,1.382827758789062500e-05
2.031326293945312500e-04,1.406669616699218750e-05
2.102851867675781250e-04,1.382827758789062500e-05
2.069473266601562500e-04,1.430511474609375000e-05
2.081394195556640625e-04,1.406669616699218750e-05
2.088546752929687500e-04,1.430511474609375000e-05
2.095699310302734375e-04,1.430511474609375000e-05
2.152919769287109375e-04,1.478195190429687500e-05
2.138614654541015625e-04,1.454353332519531250e-05
2.157688140869140625e-04,1.454353332519531250e-05
2.176761627197265625e-04,1.478195190429687500e-05
2.205371856689453125e-04,1.525878906250000000e-05
2.200603485107421875e-04,1.502037048339843750e-05
2.193450927734375000e-04,1.478195190429687500e-05
2.224445343017578125e-04,1.478195190429687500e-05
2.300739288330078125e-04,1.549720764160156250e-05
2.281665802001953125e-04,1.525878906250000000e-05
2.264976501464843750e-04,1.573562622070312500e-05
2.298355102539062500e-04,1.573562622070312500e-05
2.317428588867187500e-04,1.573562622070312500e-05
2.372264862060546875e-04,1.645088195800781250e-05
2.338886260986328125e-04,1.645088195800781250e-05
2.388954162597656250e-04,1.597404479980468750e-05
2.362728118896484375e-04,1.621246337890625000e-05
2.372264862060546875e-04,1.621246337890625000e-05
2.396106719970703125e-04,1.621246337890625000e-05
2.408027648925781250e-04,1.621246337890625000e-05
2.412796020507812500e-04,1.645088195800781250e-05
2.467632293701171875e-04,1.645088195800781250e-05
2.458095550537109375e-04,1.645088195800781250e-05
2.455711364746093750e-04,1.645088195800781250e-05
2.460479736328125000e-04,1.668930053710937500e-05
2.481937408447265625e-04,1.645088195800781250e-05
2.512931823730468750e-04,1.668930053710937500e-05
2.505779266357421875e-04,1.645088195800781250e-05
2.543926239013671875e-04,1.692771911621093750e-05
2.543926239013671875e-04,1.835823059082031250e-05
2.593994140625000000e-04,1.740455627441406250e-05
2.562999725341796875e-04,1.716613769531250000e-05
2.622604370117187500e-04,1.764297485351562500e-05
2.634525299072265625e-04,1.764297485351562500e-05
2.632141113281250000e-04,1.764297485351562500e-05
2.653598785400390625e-04,1.859664916992187500e-05
2.698898315429687500e-04,1.859664916992187500e-05
2.691745758056640625e-04,1.835823059082031250e-05
2.739429473876953125e-04,1.811981201171875000e-05
2.779960632324218750e-04,1.811981201171875000e-05
2.734661102294921875e-04,1.835823059082031250e-05
2.722740173339843750e-04,1.811981201171875000e-05
2.763271331787109375e-04,1.883506774902343750e-05
2.815723419189453125e-04,1.907348632812500000e-05
2.794265747070312500e-04,1.811981201171875000e-05
2.794265747070312500e-04,1.835823059082031250e-05
2.813339233398437500e-04,1.859664916992187500e-05
2.813339233398437500e-04,1.811981201171875000e-05
2.841949462890625000e-04,1.907348632812500000e-05
2.863407135009765625e-04,1.883506774902343750e-05
2.868175506591796875e-04,1.883506774902343750e-05
2.908706665039062500e-04,1.859664916992187500e-05
2.965927124023437500e-04,1.955032348632812500e-05
2.977848052978515625e-04,1.907348632812500000e-05
2.942085266113281250e-04,1.955032348632812500e-05
2.992153167724609375e-04,1.955032348632812500e-05
2.977848052978515625e-04,1.907348632812500000e-05
3.001689910888671875e-04,1.955032348632812500e-05
3.073215484619140625e-04,2.002716064453125000e-05
3.063678741455078125e-04,2.002716064453125000e-05
3.097057342529296875e-04,2.050399780273437500e-05
3.094673156738281250e-04,2.050399780273437500e-05
3.070831298828125000e-04,1.978874206542968750e-05
3.135204315185546875e-04,1.978874206542968750e-05
3.108978271484375000e-04,2.026557922363281250e-05
3.111362457275390625e-04,2.050399780273437500e-05
3.137588500976562500e-04,2.050399780273437500e-05
3.151893615722656250e-04,2.050399780273437500e-05
3.147125244140625000e-04,2.026557922363281250e-05
3.182888031005859375e-04,2.074241638183593750e-05
3.192424774169921875e-04,2.193450927734375000e-05
3.216266632080078125e-04,2.074241638183593750e-05
3.237724304199218750e-04,2.694129943847656250e-05
3.230571746826171875e-04,2.074241638183593750e-05
3.275871276855468750e-04,2.121925354003906250e-05
3.287792205810546875e-04,2.098083496093750000e-05
3.278255462646484375e-04,2.098083496093750000e-05
3.330707550048828125e-04,2.169609069824218750e-05
3.330707550048828125e-04,2.193450927734375000e-05
3.356933593750000000e-04,2.169609069824218750e-05
3.418922424316406250e-04,2.193450927734375000e-05
3.442764282226562500e-04,2.288818359375000000e-05
3.426074981689453125e-04,2.217292785644531250e-05
3.428459167480468750e-04,2.169609069824218750e-05
3.452301025390625000e-04,2.193450927734375000e-05
3.433227539062500000e-04,2.193450927734375000e-05
3.440380096435546875e-04,2.217292785644531250e-05
3.473758697509765625e-04,2.193450927734375000e-05
3.519058227539062500e-04,2.264976501464843750e-05
3.509521484375000000e-04,2.193450927734375000e-05
3.578662872314453125e-04,2.288818359375000000e-05
3.519058227539062500e-04,2.241134643554687500e-05
3.561973571777343750e-04,2.241134643554687500e-05
3.638267517089843750e-04,2.312660217285156250e-05
3.607273101806640625e-04,2.241134643554687500e-05
3.709793090820312500e-04,2.360343933105468750e-05
3.697872161865234375e-04,2.384185791015625000e-05
3.690719604492187500e-04,2.336502075195312500e-05
3.747940063476562500e-04,2.312660217285156250e-05
3.685951232910156250e-04,2.312660217285156250e-05
3.716945648193359375e-04,2.360343933105468750e-05
3.705024719238281250e-04,2.360343933105468750e-05
3.714561462402343750e-04,2.336502075195312500e-05
3.750324249267578125e-04,2.360343933105468750e-05
3.757476806640625000e-04,2.360343933105468750e-05
3.771781921386718750e-04,2.408027648925781250e-05
3.809928894042968750e-04,2.384185791015625000e-05
3.812313079833984375e-04,2.360343933105468750e-05
4.191398620605468750e-04,2.503395080566406250e-05
4.000663757324218750e-04,2.479553222656250000e-05
4.003047943115234375e-04,2.455711364746093750e-05
4.091262817382812500e-04,2.551078796386718750e-05
4.136562347412109375e-04,2.527236938476562500e-05
4.084110260009765625e-04,3.099441528320312500e-05
4.158020019531250000e-04,2.527236938476562500e-05
4.174709320068359375e-04,2.551078796386718750e-05
4.251003265380859375e-04,2.551078796386718750e-05
4.262924194335937500e-04,2.598762512207031250e-05
4.277229309082031250e-04,2.503395080566406250e-05
4.274845123291015625e-04,2.598762512207031250e-05
4.289150238037109375e-04,2.980232238769531250e-05
4.293918609619140625e-04,2.598762512207031250e-05
4.370212554931640625e-04,2.574920654296875000e-05
4.348754882812500000e-04,2.622604370117187500e-05
4.391670227050781250e-04,2.622604370117187500e-05
4.370212554931640625e-04,2.622604370117187500e-05
4.434585571289062500e-04,2.694129943847656250e-05
4.501342773437500000e-04,2.670288085937500000e-05
4.475116729736328125e-04,2.670288085937500000e-05
4.444122314453125000e-04,2.670288085937500000e-05
4.467964172363281250e-04,2.670288085937500000e-05
4.465579986572265625e-04,2.646446228027343750e-05
4.489421844482421875e-04,2.670288085937500000e-05
4.513263702392578125e-04,2.741813659667968750e-05
4.570484161376953125e-04,2.717971801757812500e-05
4.522800445556640625e-04,2.717971801757812500e-05
4.582405090332031250e-04,2.741813659667968750e-05
4.537105560302734375e-04,2.717971801757812500e-05
4.589557647705078125e-04,2.789497375488281250e-05
4.334449768066406250e-04,2.884864807128906250e-05
4.413127899169921875e-04,2.884864807128906250e-05
4.384517669677734375e-04,2.765655517578125000e-05
4.384517669677734375e-04,2.789497375488281250e-05
4.382133483886718750e-04,2.837181091308593750e-05
4.394054412841796875e-04,2.789497375488281250e-05
4.391670227050781250e-04,2.789497375488281250e-05
4.405975341796875000e-04,2.884864807128906250e-05
4.448890686035156250e-04,2.813339233398437500e-05
4.453659057617187500e-04,2.884864807128906250e-05
4.460811614990234375e-04,2.837181091308593750e-05
4.508495330810546875e-04,2.908706665039062500e-05
4.529953002929687500e-04,2.884864807128906250e-05
4.558563232421875000e-04,2.932548522949218750e-05
4.580020904541015625e-04,2.980232238769531250e-05
4.634857177734375000e-04,3.004074096679687500e-05
4.615783691406250000e-04,3.027915954589843750e-05
4.701614379882812500e-04,3.075599670410156250e-05
4.596710205078125000e-04,3.004074096679687500e-05
4.646778106689453125e-04,3.027915954589843750e-05
4.694461822509765625e-04,3.027915954589843750e-05
4.773139953613281250e-04,3.075599670410156250e-05
4.673004150390625000e-04,3.051757812500000000e-05
4.713535308837890625e-04,3.051757812500000000e-05
4.727840423583984375e-04,3.051757812500000000e-05
4.761219024658203125e-04,3.075599670410156250e-05
4.856586456298828125e-04,3.170967102050781250e-05
4.863739013671875000e-04,3.123283386230468750e-05
4.889965057373046875e-04,3.194808959960937500e-05
4.820823669433593750e-04,3.123283386230468750e-05
4.827976226806640625e-04,3.027915954589843750e-05
4.813671112060546875e-04,3.075599670410156250e-05
4.897117614746093750e-04,3.194808959960937500e-05
4.825592041015625000e-04,3.123283386230468750e-05
4.878044128417968750e-04,3.099441528320312500e-05
4.839897155761718750e-04,3.147125244140625000e-05
4.892349243164062500e-04,3.170967102050781250e-05
4.918575286865234375e-04,3.194808959960937500e-05
4.985332489013671875e-04,3.242492675781250000e-05
4.925727844238281250e-04,3.218650817871093750e-05
5.056858062744140625e-04,3.218650817871093750e-05
5.002021789550781250e-04,3.337860107421875000e-05
5.035400390625000000e-04,3.218650817871093750e-05
5.042552947998046875e-04,3.266334533691406250e-05
4.973411560058593750e-04,3.242492675781250000e-05
5.006790161132812500e-04,3.218650817871093750e-05
5.056858062744140625e-04,3.242492675781250000e-05
5.033016204833984375e-04,3.266334533691406250e-05
5.044937133789062500e-04,3.266334533691406250e-05
5.092620849609375000e-04,3.314018249511718750e-05
5.092620849609375000e-04,3.290176391601562500e-05
5.114078521728515625e-04,3.337860107421875000e-05
5.202293395996093750e-04,3.385543823242187500e-05
5.218982696533203125e-04,3.433227539062500000e-05
5.207061767578125000e-04,3.385543823242187500e-05
5.159378051757812500e-04,3.361701965332031250e-05
5.159378051757812500e-04,3.361701965332031250e-05
5.180835723876953125e-04,3.314018249511718750e-05
5.211830139160156250e-04,3.314018249511718750e-05
5.202293395996093750e-04,3.337860107421875000e-05
5.192756652832031250e-04,3.337860107421875000e-05
5.233287811279296875e-04,3.385543823242187500e-05
5.257129669189453125e-04,3.457069396972656250e-05
5.347728729248046875e-04,3.480911254882812500e-05
5.333423614501953125e-04,3.433227539062500000e-05
5.354881286621093750e-04,3.528594970703125000e-05
5.440711975097656250e-04,3.528594970703125000e-05
5.347728729248046875e-04,3.480911254882812500e-05
5.371570587158203125e-04,3.528594970703125000e-05
5.424022674560546875e-04,3.480911254882812500e-05
5.352497100830078125e-04,3.504753112792968750e-05
5.383491516113281250e-04,3.480911254882812500e-05
5.385875701904296875e-04,3.552436828613281250e-05
5.474090576171875000e-04,3.623962402343750000e-05
5.466938018798828125e-04,3.910064697265625000e-05
5.488395690917968750e-04,3.552436828613281250e-05
5.505084991455078125e-04,3.552436828613281250e-05
5.545616149902343750e-04,3.910064697265625000e-05
5.512237548828125000e-04,3.623962402343750000e-05
5.519390106201171875e-04,3.600120544433593750e-05
5.528926849365234375e-04,3.600120544433593750e-05
5.524158477783203125e-04,3.576278686523437500e-05
5.559921264648437500e-04,3.600120544433593750e-05
5.543231964111328125e-04,3.576278686523437500e-05
5.581378936767578125e-04,3.647804260253906250e-05
5.676746368408203125e-04,3.671646118164062500e-05
5.671977996826171875e-04,3.767013549804687500e-05
5.691051483154296875e-04,3.719329833984375000e-05
5.786418914794921875e-04,3.790855407714843750e-05
5.726814270019531250e-04,3.767013549804687500e-05
5.693435668945312500e-04,3.647804260253906250e-05
5.757808685302734375e-04,3.719329833984375000e-05
5.719661712646484375e-04,3.719329833984375000e-05
5.724430084228515625e-04,3.862380981445312500e-05
5.719661712646484375e-04,3.719329833984375000e-05
5.767345428466796875e-04,3.814697265625000000e-05
5.838871002197265625e-04,3.767013549804687500e-05
5.831718444824218750e-04,3.838539123535156250e-05
5.874633789062500000e-04,3.838539123535156250e-05
6.003379821777343750e-04,3.981590270996093750e-05
5.960464477539062500e-04,3.886222839355468750e-05
5.962848663330078125e-04,3.862380981445312500e-05
5.900859832763671875e-04,3.838539123535156250e-05
5.917549133300781250e-04,3.814697265625000000e-05
5.915164947509765625e-04,3.838539123535156250e-05
5.927085876464843750e-04,3.838539123535156250e-05
6.000995635986328125e-04,3.910064697265625000e-05
5.967617034912109375e-04,3.862380981445312500e-05
6.034374237060546875e-04,3.886222839355468750e-05
6.132125854492187500e-04,4.005432128906250000e-05
6.158351898193359375e-04,3.957748413085937500e-05
6.091594696044921875e-04,3.910064697265625000e-05
6.031990051269531250e-04,3.910064697265625000e-05
6.058216094970703125e-04,3.910064697265625000e-05
6.072521209716796875e-04,3.933906555175781250e-05
6.089210510253906250e-04,3.957748413085937500e-05
6.244182586669921875e-04,3.957748413085937500e-05
6.139278411865234375e-04,4.005432128906250000e-05
6.198883056640625000e-04,3.957748413085937500e-05
6.222724914550781250e-04,4.053115844726562500e-05
6.287097930908203125e-04,4.029273986816406250e-05
6.320476531982421875e-04,4.076957702636718750e-05
6.213188171386718750e-04,4.005432128906250000e-05
6.222724914550781250e-04,3.981590270996093750e-05
6.227493286132812500e-04,4.053115844726562500e-05
6.263256072998046875e-04,4.029273986816406250e-05
6.299018859863281250e-04,4.076957702636718750e-05
6.282329559326171875e-04,4.076957702636718750e-05
6.368160247802734375e-04,4.124641418457031250e-05
6.449222564697265625e-04,4.148483276367187500e-05
6.535053253173828125e-04,4.196166992187500000e-05
